"408","佛慈制药","002644","5","甘肃","22/12/2011","3/12/2019","0"
"409","海思科","002653","5","西藏","17/1/2012","3/12/2019","0"
"410","东诚药业","002675","5","山东","25/5/2012","3/12/2019","0"
"411","金河生物","002688","5","内蒙","13/7/2012","3/12/2019","0"
"412","双成药业","002693","5","海南","8/8/2012","3/12/2019","0"
"413","一心堂","002727","5","云南","2/7/2014","3/12/2019","0"
"414","特一药业","002728","5","广东","31/7/2014","3/12/2019","0"
"415","葵花药业","002737","5","黑龙江","30/12/2014","3/12/2019","0"
"416","龙津药业","002750","5","云南","24/3/2015","3/12/2019","0"
"417","莱美药业","300006","5","重庆","30/10/2009","3/12/2019","0"
"418","安科生物","300009","5","安徽","30/10/2009","3/12/2019","0"
"419","北陆药业","300016","5","北京","30/10/2009","3/12/2019","0"
"420","红日药业","300026","5","天津","30/10/2009","3/12/2019","0"
"421","上海凯宝","300039","5","上海","8/1/2010","3/12/2019","0"
"422","福瑞股份","300049","5","内蒙","20/1/2010","3/12/2019","0"
"423","康芝药业","300086","5","海南","26/5/2010","3/12/2019","0"
"424","华仁药业","300110","5","山东","25/8/2010","3/12/2019","0"
"425","瑞普生物","300119","5","天津","17/9/2010","3/12/2019","0"
"426","智飞生物","300122","5","重庆","28/9/2010","3/12/2019","0"
"427","沃森生物","300142","5","云南","12/11/2010","3/12/2019","0"
"428","香雪制药","300147","5","广东","15/12/2010","3/12/2019","0"
"429","振东制药","300158","5","山西","7/1/2011","3/12/2019","0"
"430","佐力药业","300181","5","浙江","22/2/2011","3/12/2019","0"
"431","福安药业","300194","5","重庆","22/3/2011","3/12/2019","0"
"432","翰宇药业","300199","5","深圳","7/4/2011","3/12/2019","0"
"433","舒泰神","300204","5","北京","15/4/2011","3/12/2019","0"
"434","金城医药","300233","5","山东","22/6/2011","3/12/2019","0"
"435","东宝生物","300239","5","内蒙","6/7/2011","3/12/2019","0"
"436","仟源医药","300254","5","山西","19/8/2011","3/12/2019","0"
"437","常山药业","300255","5","河北","19/8/2011","3/12/2019","0"
"438","尔康制药","300267","5","湖南","27/9/2011","3/12/2019","0"
"439","利德曼","300289","5","北京","16/2/2012","3/12/2019","0"
"440","博雅生物","300294","5","江西","8/3/2012","3/12/2019","0"
"441","我武生物","300357","5","浙江","21/1/2014","3/12/2019","0"
"442","博腾股份","300363","5","重庆","29/1/2014","3/12/2019","0"
"443","九强生物","300406","5","北京","30/10/2014","3/12/2019","0"
"444","广生堂","300436","5","福建","22/4/2015","3/12/2019","0"
"445","美康生物","300439","5","浙江","22/4/2015","3/12/2019","0"
"446","齐鲁石化","600002","6",,"8/4/1998","24/4/2006","1"
"447","中国石化","600028","6","北京","8/8/2001","3/12/2019","0"
"448","海越股份","600387","6",,"3/12/2019","3/12/2019","0"
"449","海油工程","600583","6","天津","5/2/2002","3/12/2019","0"
"450","上海石化","600688","6","上海","8/11/1993","3/12/2019","0"
"451","洲际油气","600759","6","海南","8/10/1996","3/12/2019","0"
"452","石化油服","600871","6","北京","11/4/1995","3/12/2019","0"
"453","中海油服","601808","6","天津","28/9/2007","3/12/2019","0"
"454","中国石油","601857","6","北京","5/11/2007","3/12/2019","0"
"455","龙宇燃油","603003","6","上海","17/8/2012","3/12/2019","0"
"456","华锦股份","000059","6","辽宁","30/1/1997","3/12/2019","0"
"457","广聚能源","000096","6","深圳","24/7/2000","3/12/2019","0"
"458","国际实业","000159","6","新疆","26/9/2000","3/12/2019","0"
"459","泰山石油","000554","6","山东","15/12/1993","3/12/2019","0"
"460","茂化实华","000637","6","广东","14/11/1996","3/12/2019","0"
"461","岳阳兴长","000819","6","湖南","25/6/1997","3/12/2019","0"
"462","*ST准油","002207","6",,"3/12/2019","3/12/2019","0"
"463","东华能源","002221","6","江苏","6/3/2008","3/12/2019","0"
"464","惠博普","002554","6","北京","25/2/2011","3/12/2019","0"
"465","仁智股份","002629","6",,"3/12/2019","3/12/2019","0"
"466","海默科技","300084","6","甘肃","20/5/2010","3/12/2019","0"
"467","恒泰艾普","300157","6","北京","7/1/2011","3/12/2019","0"
"468","通源石油","300164","6","陕西","13/1/2011","3/12/2019","0"
"469","潜能恒信","300191","6","北京","16/3/2011","3/12/2019","0"
"470","中国巨石","600176","7","浙江","22/4/1999","3/12/2019","0"
"471","光电股份","600184","7","湖北","6/11/2003","3/12/2019","0"
"472","三峡新材","600293","7","湖北","19/9/2000","3/12/2019","0"
"473","山东药玻","600529","7","山东","3/6/2002","3/12/2019","0"
"474","凯盛科技","600552","7","安徽","8/11/2002","3/12/2019","0"
"475","金晶科技","600586","7","山东","15/8/2002","3/12/2019","0"
"476","华建集团","600629","7","上海","9/2/1993","3/12/2019","0"
"477","耀皮玻璃","600819","7","上海","28/1/1994","3/12/2019","0"
"478","洛阳玻璃","600876","7","河南","31/10/1995","3/12/2019","0"
"479","旗滨集团","601636","7","湖南","12/8/2011","3/12/2019","0"
"480","山东华鹏","603021","7","山东","23/4/2015","3/12/2019","0"
"481","再升科技","603601","7","重庆","22/1/2015","3/12/2019","0"
"482","南 玻Ａ","000012","7","深圳","3/12/2019","3/12/2019","0"
"483","*ST德力","002571","7",,"3/12/2019","3/12/2019","0"
"484","亚玛顿","002623","7","江苏","13/10/2011","3/12/2019","0"
"485","金刚玻璃","300093","7","广东","8/7/2010","3/12/2019","0"
"486","秀强股份","300160","7","江苏","13/1/2011","3/12/2019","0"
"487","长海股份","300196","7","江苏","29/3/2011","3/12/2019","0"
"488","菲利华","300395","7","湖北","10/9/2014","3/12/2019","0"
"489","宁波韵升","600366","8","浙江","30/10/2000","3/12/2019","0"
"490","飞乐音响","600651","8","上海","19/12/1990","3/12/2019","0"
"491","上海临港","600848","8","上海","24/3/1994","3/12/2019","0"
"492","林洋能源","601222","8","江苏","8/8/2011","3/12/2019","0"
"493","三星医疗","601567","8","浙江","15/6/2011","3/12/2019","0"
"494","川仪股份","603100","8","重庆","5/8/2014","3/12/2019","0"
"495","智度股份","000676","8","河南","24/12/1996","3/12/2019","0"
"496","众泰汽车","000980","8","浙江","16/6/2000","3/12/2019","0"
"497","华工科技","000988","8","湖北","8/6/2000","3/12/2019","0"
"498","大族激光","002008","8","深圳","25/6/2004","3/12/2019","0"
"499","威 尔 泰","002058","8","上海","3/12/2019","3/12/2019","0"
"500","科陆电子","002121","8","深圳","6/3/2007","3/12/2019","0"
"501","东方网络","002175","8",,"3/12/2019","3/12/2019","0"
"502","证通电子","002197","8","深圳","18/12/2007","3/12/2019","0"
"503","大立科技","002214","8","浙江","18/2/2008","3/12/2019","0"
"504","大华股份","002236","8","浙江","20/5/2008","3/12/2019","0"
"505","奥普光电","002338","8","吉林","15/1/2010","3/12/2019","0"
"506","赫美集团","002356","8",,"3/12/2019","3/12/2019","0"
"507","高德红外","002414","8","湖北","16/7/2010","3/12/2019","0"
"508","海康威视","002415","8","浙江","28/5/2010","3/12/2019","0"
"509","科士达","002518","8","深圳","7/12/2010","3/12/2019","0"
"510","新时达","002527","8","上海","24/12/2010","3/12/2019","0"
"511","雪迪龙","002658","8","北京","9/3/2012","3/12/2019","0"
"512","汉威科技","300007","8","河南","30/10/2009","3/12/2019","0"
"513","华测检测","300012","8","深圳","30/10/2009","3/12/2019","0"
"514","三川智慧","300066","8","江西","26/3/2010","3/12/2019","0"
"515","智云股份","300097","8","辽宁","28/7/2010","3/12/2019","0"
"516","精准信息","300099","8","山东","6/8/2010","3/12/2019","0"
"517","龙源技术","300105","8","山东","20/8/2010","3/12/2019","0"
"518","万讯自控","300112","8","深圳","27/8/2010","3/12/2019","0"
"519","汇川技术","300124","8","深圳","28/9/2010","3/12/2019","0"
"520","先河环保","300137","8","河北","5/11/2010","3/12/2019","0"
"521","天瑞仪器","300165","8","江苏","25/1/2011","3/12/2019","0"
"522","聚光科技","300203","8","浙江","15/4/2011","3/12/2019","0"
"523","新天科技","300259","8","河南","31/8/2011","3/12/2019","0"
"524","安科瑞","300286","8","上海","13/1/2012","3/12/2019","0"
"525","远方信息","300306","8","浙江","29/3/2012","3/12/2019","0"
"526","开元股份","300338","8","湖南","26/7/2012","3/12/2019","0"
"527","金卡智能","300349","8","浙江","17/8/2012","3/12/2019","0"
"528","东华测试","300354","8","江苏","20/9/2012","3/12/2019","0"
"529","炬华科技","300360","8","浙江","21/1/2014","3/12/2019","0"
"530","安控科技","300370","8","北京","23/1/2014","3/12/2019","0"
"531","汇中股份","300371","8","河北","23/1/2014","3/12/2019","0"
"532","正业科技","300410","8","广东","31/12/2014","3/12/2019","0"
"533","苏试试验","300416","8","江苏","22/1/2015","3/12/2019","0"
"534","南华仪器","300417","8","广东","23/1/2015","3/12/2019","0"
"535","诚益通","300430","8","北京","19/3/2015","3/12/2019","0"
"536","康斯特","300445","8","北京","24/4/2015","3/12/2019","0"
"537","白云机场","600004","9","广东","28/4/2003","3/12/2019","0"
"538","上海机场","600009","9","上海","18/2/1998","3/12/2019","0"
"539","日照港","600017","9","山东","17/10/2006","3/12/2019","0"
"540","上港集团","600018","9","上海","26/10/2006","3/12/2019","0"
"541","中远海能","600026","9","上海","23/5/2002","3/12/2019","0"
"542","南方航空","600029","9","广东","25/7/2003","3/12/2019","0"
"543","象屿股份","600057","9",,"3/12/2019","3/12/2019","0"
"544","退市长油","600087","9",,"12/6/1997","5/6/2014","1"
"545","东方航空","600115","9","上海","5/11/1997","3/12/2019","0"
"546","长江投资","600119","9",,"3/12/2019","3/12/2019","0"
"547","铁龙物流","600125","9","辽宁","11/5/1998","3/12/2019","0"
"548","瑞茂通","600180","9","山东","3/7/1998","3/12/2019","0"
"549","锦州港","600190","9","辽宁","9/6/1999","3/12/2019","0"
"550","海航控股","600221","9","海南","25/11/1999","3/12/2019","0"
"551","中昌数据","600242","9","广东","7/12/2000","3/12/2019","0"
"552","外运发展","600270","9",,"28/12/2000","28/12/2018","1"
"553","重庆港九","600279","9","重庆","31/7/2000","3/12/2019","0"
"554","营口港","600317","9","辽宁","31/1/2002","3/12/2019","0"
"555","北巴传媒","600386","9","北京","16/2/2001","3/12/2019","0"
"556","中远海特","600428","9","广东","18/4/2002","3/12/2019","0"
"557","晋西车轴","600495","9","山西","26/5/2004","3/12/2019","0"
"558","江西长运","600561","9","江西","16/7/2002","3/12/2019","0"
"559","皖江物流","600575","9",,"3/12/2019","3/12/2019","0"
"560","大众交通","600611","9","上海","7/8/1992","3/12/2019","0"
"561","锦江投资","600650","9","上海","7/6/1993","3/12/2019","0"
"562","强生控股","600662","9","上海","14/6/1993","3/12/2019","0"
"563","亚通股份","600692","9","上海","19/11/1993","3/12/2019","0"
"564","光明地产","600708","9","上海","6/6/1996","3/12/2019","0"
"565","天津港","600717","9","天津","14/6/1996","3/12/2019","0"
"566","天海投资","600751","9",,"3/12/2019","3/12/2019","0"
"567","中储股份","600787","9","天津","21/1/1997","3/12/2019","0"
"568","保税科技","600794","9","江苏","6/3/1997","3/12/2019","0"
"569","宁波海运","600798","9","浙江","23/4/1997","3/12/2019","0"
"570","申通地铁","600834","9","上海","24/2/1994","3/12/2019","0"
"571","上海机电","600835","9","上海","24/2/1994","3/12/2019","0"
"572","广日股份","600894","9","广东","28/3/1996","3/12/2019","0"
"573","览海投资","600896","9","海南","3/5/1996","3/12/2019","0"
"574","厦门空港","600897","9","福建","31/5/1996","3/12/2019","0"
"575","内蒙一机","600967","9","内蒙","18/5/2004","3/12/2019","0"
"576","唐山港","601000","9","河北","5/7/2010","3/12/2019","0"
"577","大秦铁路","601006","9","山西","1/8/2006","3/12/2019","0"
"578","连云港","601008","9","江苏","26/4/2007","3/12/2019","0"
"579","宁波港","601018","9","浙江","28/9/2010","3/12/2019","0"
"580","春秋航空","601021","9","上海","21/1/2015","3/12/2019","0"
"581","中国国航","601111","9","北京","18/8/2006","3/12/2019","0"
"582","中国北车","601299","9",,"29/12/2009","20/5/2015","1"
"583","江南嘉捷","601313","9",,"3/12/2019","3/12/2019","0"
"584","广深铁路","601333","9","深圳","22/12/2006","3/12/2019","0"
"585","中国中车","601766","9","北京","18/8/2008","3/12/2019","0"
"586","中远海发","601866","9","上海","12/12/2007","3/12/2019","0"
"587","招商轮船","601872","9","上海","1/12/2006","3/12/2019","0"
"588","大连港","601880","9","辽宁","6/12/2010","3/12/2019","0"
"589","中远海控","601919","9","天津","26/6/2007","3/12/2019","0"
"590","康尼机电","603111","9","江苏","1/8/2014","3/12/2019","0"
"591","华贸物流","603128","9","上海","29/5/2012","3/12/2019","0"
"592","渤海轮渡","603167","9","山东","6/9/2012","3/12/2019","0"
"593","诺力股份","603611","9","浙江","28/1/2015","3/12/2019","0"
"594","深赤湾Ａ","000022","9",,"3/12/2019","3/12/2019","0"
"595","盐 田 港","000088","9","深圳","3/12/2019","3/12/2019","0"
"596","深圳机场","000089","9","深圳","20/4/1998","3/12/2019","0"
"597","中信海直","000099","9","深圳","31/7/2000","3/12/2019","0"
"598","南京公用","000421","9","江苏","6/8/1996","3/12/2019","0"
"599","珠海港","000507","9","广东","26/3/1993","3/12/2019","0"
"600","长航凤凰","000520","9","湖北","25/10/1993","3/12/2019","0"
"601","北部湾港","000582","9","广西","2/11/1995","3/12/2019","0"
"602","国恒退","000594","9",,"20/3/1996","13/7/2015","1"
"603","厦门港务","000905","9","福建","29/4/1999","3/12/2019","0"
"604","南方汇通","000920","9","贵州","16/6/1999","3/12/2019","0"
"605","中国中期","000996","9","北京","18/7/2000","3/12/2019","0"
"606","南 京 港","002040","9","江苏","3/12/2019","3/12/2019","0"
"607","怡 亚 通","002183","9","深圳","3/12/2019","3/12/2019","0"
"608","飞马国际","002210","9",,"3/12/2019","3/12/2019","0"
"609","澳洋顺昌","002245","9","江苏","5/6/2008","3/12/2019","0"
"610","海峡股份","002320","9","海南","16/12/2009","3/12/2019","0"
"611","富临运业","002357","9","四川","10/2/2010","3/12/2019","0"
"612","康力电梯","002367","9","江苏","12/3/2010","3/12/2019","0"
"613","中原内配","002448","9","河南","16/7/2010","3/12/2019","0"
"614","恒基达鑫","002492","9","广东","2/11/2010","3/12/2019","0"
"615","八菱科技","002592","9","广西","11/11/2011","3/12/2019","0"
"616","宜昌交运","002627","9","湖北","3/11/2011","3/12/2019","0"
"617","龙洲股份","002682","9","福建","12/6/2012","3/12/2019","0"
"618","远大智能","002689","9","辽宁","17/7/2012","3/12/2019","0"
"619","欧浦智网","002711","9",,"3/12/2019","3/12/2019","0"
"620","鼎汉技术","300011","9","北京","30/10/2009","3/12/2019","0"
"621","新宁物流","300013","9","江苏","30/10/2009","3/12/2019","0"
"622","飞力达","300240","9","江苏","6/7/2011","3/12/2019","0"
"623","华鹏飞","300350","9","深圳","21/8/2012","3/12/2019","0"
"624","中直股份","600038","10","黑龙江","18/12/2000","3/12/2019","0"
"625","中国卫星","600118","10","北京","8/9/1997","3/12/2019","0"
"626","洪都航空","600316","10","江西","15/12/2000","3/12/2019","0"
"627","航天动力","600343","10","陕西","8/4/2003","3/12/2019","0"
"628","中航电子","600372","10","北京","6/7/2001","3/12/2019","0"
"629","航发科技","600391","10","四川","12/12/2001","3/12/2019","0"
"630","航天电子","600879","10","湖北","15/11/1995","3/12/2019","0"
"631","航发动力","600893","10","陕西","8/4/1996","3/12/2019","0"
"632","航发控制","000738","10","江苏","26/6/1997","3/12/2019","0"
"633","中航飞机","000768","10","陕西","26/6/1997","3/12/2019","0"
"634","航天科技","000901","10","黑龙江","1/4/1999","3/12/2019","0"
"635","海特高新","002023","10","四川","21/7/2004","3/12/2019","0"
"636","威海广泰","002111","10","山东","26/1/2007","3/12/2019","0"
"637","航新科技","300424","10","广东","22/4/2015","3/12/2019","0"
"638","开创国际","600097","11","上海","19/6/1997","3/12/2019","0"
"639","亚盛集团","600108","11","甘肃","18/8/1997","3/12/2019","0"
"640","金健米业","600127","11","湖南","6/5/1998","3/12/2019","0"
"641","吉林森工","600189","11","吉林","7/10/1998","3/12/2019","0"
"642","中牧股份","600195","11","北京","7/1/1999","3/12/2019","0"
"643","冠农股份","600251","11","新疆","9/6/2003","3/12/2019","0"
"644","大湖股份","600257","11","湖南","12/6/2000","3/12/2019","0"
"645","ST景谷","600265","11","云南","25/8/2000","3/12/2019","0"
"646","*ST昌鱼","600275","11",,"3/12/2019","3/12/2019","0"
"647","农发种业","600313","11","北京","19/1/2001","3/12/2019","0"
"648","敦煌种业","600354","11","甘肃","15/1/2004","3/12/2019","0"
"649","新农开发","600359","11","新疆","29/4/1999","3/12/2019","0"
"650","万向德农","600371","11","黑龙江","16/9/2002","3/12/2019","0"
"651","通威股份","600438","11","四川","2/3/2004","3/12/2019","0"
"652","好当家","600467","11","山东","5/4/2004","3/12/2019","0"
"653","香梨股份","600506","11","新疆","26/12/2001","3/12/2019","0"
"654","*ST新赛","600540","11",,"3/12/2019","3/12/2019","0"
"655","北大荒","600598","11","黑龙江","29/3/2002","3/12/2019","0"
"656","福成股份","600965","11","河北","13/7/2004","3/12/2019","0"
"657","新五丰","600975","11","湖南","9/6/2004","3/12/2019","0"
"658","丰林集团","601996","11","广西","29/9/2011","3/12/2019","0"
"659","禾丰牧业","603609","11","辽宁","8/8/2014","3/12/2019","0"
"660","康达尔","000048","11","深圳","1/11/1994","3/12/2019","0"
"661","农 产 品","000061","11","深圳","3/12/2019","3/12/2019","0"
"662","平潭发展","000592","11","福建","27/3/1996","3/12/2019","0"
"663","永安林业","000663","11","福建","6/12/1996","3/12/2019","0"
"664","正虹科技","000702","11","湖南","18/3/1997","3/12/2019","0"
"665","丰乐种业","000713","11","安徽","22/4/1997","3/12/2019","0"
"666","罗 牛 山","000735","11","海南","3/12/2019","3/12/2019","0"
"667","中水渔业","000798","11","北京","12/2/1998","3/12/2019","0"
"668","新 希 望","000876","11","四川","3/12/2019","3/12/2019","0"
"669","隆平高科","000998","11","湖南","11/12/2000","3/12/2019","0"
"670","登海种业","002041","11","山东","18/4/2005","3/12/2019","0"
"671","獐子岛","002069","11","辽宁","28/9/2006","3/12/2019","0"
"672","东方海洋","002086","11",,"3/12/2019","3/12/2019","0"
"673","天康生物","002100","11","新疆","26/12/2006","3/12/2019","0"
"674","天邦股份","002124","11","浙江","3/4/2007","3/12/2019","0"
"675","正邦科技","002157","11","江西","17/8/2007","3/12/2019","0"
"676","创新医疗","002173","11","浙江","25/9/2007","3/12/2019","0"
"677","民和股份","002234","11","山东","16/5/2008","3/12/2019","0"
"678","圣农发展","002299","11","福建","21/10/2009","3/12/2019","0"
"679","海大集团","002311","11","广东","27/11/2009","3/12/2019","0"
"680","华英农业","002321","11","河南","16/12/2009","3/12/2019","0"
"681","大北农","002385","11","北京","9/4/2010","3/12/2019","0"
"682","壹桥股份","002447","11",,"3/12/2019","3/12/2019","0"
"683","益生股份","002458","11","山东","10/8/2010","3/12/2019","0"
"684","雏鹰农牧","002477","11",,"3/12/2019","3/12/2019","0"
"685","大康农业","002505","11","湖南","18/11/2010","3/12/2019","0"
"686","金新农","002548","11","深圳","18/2/2011","3/12/2019","0"
"687","唐人神","002567","11","湖南","25/3/2011","3/12/2019","0"
"688","福建金森","002679","11","福建","5/6/2012","3/12/2019","0"
"689","百洋股份","002696","11","广西","5/9/2012","3/12/2019","0"
"690","牧原股份","002714","11","河南","28/1/2014","3/12/2019","0"
"691","仙坛股份","002746","11","山东","16/2/2015","3/12/2019","0"
"692","大禹节水","300021","11","甘肃","30/10/2009","3/12/2019","0"
"693","荃银高科","300087","11","安徽","26/5/2010","3/12/2019","0"
"694","国联水产","300094","11","广东","8/7/2010","3/12/2019","0"
"695","西部牧业","300106","11","新疆","20/8/2010","3/12/2019","0"
"696","星普医科","300143","11",,"3/12/2019","3/12/2019","0"
"697","大华农","300186","11",,"8/3/2011","2/11/2015","1"
"698","神农基因","300189","11",,"3/12/2019","3/12/2019","0"
"699","佳沃股份","300268","11","湖南","27/9/2011","3/12/2019","0"
"700","天山生物","300313","11","新疆","25/4/2012","3/12/2019","0"
"701","溢多利","300381","11","广东","28/1/2014","3/12/2019","0"
"702","四川路桥","600039","12","四川","25/3/2003","3/12/2019","0"
"703","葛洲坝","600068","12","湖北","26/5/1997","3/12/2019","0"
"704","上海建工","600170","12","上海","23/6/1998","3/12/2019","0"
"705","延长化建","600248","12","陕西","22/6/2000","3/12/2019","0"
"706","路桥建设","600263","12",,"25/7/2000","1/3/2012","1"
"707","浦东建设","600284","12","上海","16/3/2004","3/12/2019","0"
"708","正源股份","600321","12",,"3/12/2019","3/12/2019","0"
"709","西藏天路","600326","12","西藏","16/1/2001","3/12/2019","0"
"710","龙元建设","600491","12","浙江","24/5/2004","3/12/2019","0"
"711","安徽水利","600502","12",,"3/12/2019","3/12/2019","0"
"712","腾达建设","600512","12","浙江","26/12/2002","3/12/2019","0"
"713","中铁工业","600528","12","北京","28/5/2001","3/12/2019","0"
"714","卓郎智能","600545","12","新疆","3/12/2003","3/12/2019","0"
"715","富控互动","600634","12",,"3/12/2019","3/12/2019","0"
"716","百川能源","600681","12","湖北","18/10/1993","3/12/2019","0"
"717","隧道股份","600820","12","上海","28/1/1994","3/12/2019","0"
"718","龙建股份","600853","12","黑龙江","4/4/1994","3/12/2019","0"
"719","中材国际","600970","12","江苏","12/4/2005","3/12/2019","0"
"720","科达股份","600986","12","山东","26/4/2004","3/12/2019","0"
"721","中国化学","601117","12","北京","7/1/2010","3/12/2019","0"
"722","中国铁建","601186","12","北京","10/3/2008","3/12/2019","0"
"723","中国中铁","601390","12","北京","3/12/2007","3/12/2019","0"
"724","中国中冶","601618","12","北京","21/9/2009","3/12/2019","0"
"725","中国建筑","601668","12","北京","29/7/2009","3/12/2019","0"
"726","中国电建","601669","12","北京","18/10/2011","3/12/2019","0"
"727","宁波建工","601789","12","浙江","16/8/2011","3/12/2019","0"
"728","中国交建","601800","12","北京","9/3/2012","3/12/2019","0"
"729","江河集团","601886","12","北京","18/8/2011","3/12/2019","0"
"730","中衡设计","603017","12","江苏","31/12/2014","3/12/2019","0"
"731","中设集团","603018","12","江苏","13/10/2014","3/12/2019","0"
"732","全筑股份","603030","12","上海","20/3/2015","3/12/2019","0"
"733","柯利达","603828","12","江苏","26/2/2015","3/12/2019","0"
"734","银龙股份","603969","12","天津","27/2/2015","3/12/2019","0"
"735","美丽生态","000010","12",,"3/12/2019","3/12/2019","0"
"736","深天地Ａ","000023","12","深圳","3/12/2019","3/12/2019","0"
"737","方大集团","000055","12","深圳","15/4/1996","3/12/2019","0"
"738","北方国际","000065","12","北京","5/6/1998","3/12/2019","0"
"739","天健集团","000090","12","深圳","21/7/1999","3/12/2019","0"
"740","山东路桥","000498","12","山东","9/6/1997","3/12/2019","0"
"741","华塑控股","000509","12","四川","7/5/1993","3/12/2019","0"
"742","海螺型材","000619","12","安徽","23/10/1996","3/12/2019","0"
"743","北新建材","000786","12","北京","6/6/1997","3/12/2019","0"
"744","中钢国际","000928","12","吉林","12/3/1999","3/12/2019","0"
"745","中南建设","000961","12","江苏","1/3/2000","3/12/2019","0"
"746","兔 宝 宝","002043","12","浙江","3/12/2019","3/12/2019","0"
"747","宝鹰股份","002047","12","深圳","31/5/2005","3/12/2019","0"
"748","中工国际","002051","12","北京","19/6/2006","3/12/2019","0"
"749","粤 水 电","002060","12","广东","3/12/2019","3/12/2019","0"
"750","宏润建设","002062","12","浙江","16/8/2006","3/12/2019","0"
"751","瑞泰科技","002066","12","北京","23/8/2006","3/12/2019","0"
"752","金 螳 螂","002081","12","江苏","3/12/2019","3/12/2019","0"
"753","中国海诚","002116","12","上海","15/2/2007","3/12/2019","0"
"754","东南网架","002135","12","浙江","30/5/2007","3/12/2019","0"
"755","东华科技","002140","12","安徽","12/7/2007","3/12/2019","0"
"756","中航三鑫","002163","12","深圳","23/8/2007","3/12/2019","0"
"757","延华智能","002178","12","上海","1/11/2007","3/12/2019","0"
"758","国统股份","002205","12","新疆","23/1/2008","3/12/2019","0"
"759","濮耐股份","002225","12","河南","25/4/2008","3/12/2019","0"
"760","帝龙文化","002247","12",,"3/12/2019","3/12/2019","0"
"761","东方雨虹","002271","12","北京","10/9/2008","3/12/2019","0"
"762","北新路桥","002307","12","新疆","11/11/2009","3/12/2019","0"
"763","东方园林","002310","12","北京","27/11/2009","3/12/2019","0"
"764","南山控股","002314","12","深圳","3/12/2009","3/12/2019","0"
"765","洪涛股份","002325","12","深圳","22/12/2009","3/12/2019","0"
"766","伟星新材","002372","12","浙江","18/3/2010","3/12/2019","0"
"767","亚厦股份","002375","12","浙江","23/3/2010","3/12/2019","0"
"768","北京利尔","002392","12","北京","23/4/2010","3/12/2019","0"
"769","建研集团","002398","12",,"3/12/2019","3/12/2019","0"
"770","棕榈股份","002431","12","广东","10/6/2010","3/12/2019","0"
"771","申通快递","002468","12","浙江","8/9/2010","3/12/2019","0"
"772","三维工程","002469","12","山东","8/9/2010","3/12/2019","0"
"773","广田集团","002482","12","深圳","29/9/2010","3/12/2019","0"
"774","中化岩土","002542","12","北京","28/1/2011","3/12/2019","0"
"775","围海股份","002586","12",,"3/12/2019","3/12/2019","0"
"776","海南瑞泽","002596","12","海南","7/7/2011","3/12/2019","0"
"777","瑞和股份","002620","12","深圳","29/9/2011","3/12/2019","0"
"778","成都路桥","002628","12","四川","3/11/2011","3/12/2019","0"
"779","扬子新材","002652","12","江苏","19/1/2012","3/12/2019","0"
"780","中泰桥梁","002659","12",,"3/12/2019","3/12/2019","0"
"781","普邦股份","002663","12","广东","16/3/2012","3/12/2019","0"
"782","龙泉股份","002671","12","山东","26/4/2012","3/12/2019","0"
"783","东易日盛","002713","12","北京","19/2/2014","3/12/2019","0"
"784","岭南园林","002717","12",,"3/12/2019","3/12/2019","0"
"785","中矿资源","002738","12","北京","30/12/2014","3/12/2019","0"
"786","三圣股份","002742","12","重庆","17/2/2015","3/12/2019","0"
"787","易成新能","300080","12","河南","25/6/2010","3/12/2019","0"
"788","嘉寓股份","300117","12","北京","2/9/2010","3/12/2019","0"
"789","先锋新材","300163","12","浙江","13/1/2011","3/12/2019","0"
"790","苏交科","300284","12","江苏","10/1/2012","3/12/2019","0"
"791","太空板业","300344","12",,"3/12/2019","3/12/2019","0"
"792","恒通科技","300374","12","北京","19/3/2015","3/12/2019","0"
"793","金发科技","600143","13","广东","23/6/2004","3/12/2019","0"
"794","商赢环球","600146","13","宁夏","7/7/1999","3/12/2019","0"
"795","国机通用","600444","13","安徽","19/2/2004","3/12/2019","0"
"796","时代新材","600458","13","湖南","19/12/2002","3/12/2019","0"
"797","广东榕泰","600589","13","广东","12/6/2001","3/12/2019","0"
"798","福斯特","603806","13","浙江","5/9/2014","3/12/2019","0"
"799","胜利股份","000407","13","山东","3/7/1996","3/12/2019","0"
"800","国风塑业","000859","13","安徽","19/11/1998","3/12/2019","0"
"801","佛塑科技","000973","13","广东","25/5/2000","3/12/2019","0"
"802","鸿达兴业","002002","13","江苏","25/6/2004","3/12/2019","0"
"803","沧州明珠","002108","13","河北","24/1/2007","3/12/2019","0"
"804","通产丽星","002243","13","深圳","28/5/2008","3/12/2019","0"
"805","大 东 南","002263","13",,"3/12/2019","3/12/2019","0"
"806","普利特","002324","13","上海","18/12/2009","3/12/2019","0"
"807","慈文传媒","002343","13","浙江","26/1/2010","3/12/2019","0"
"808","毅昌股份","002420","13",,"3/12/2019","3/12/2019","0"
"809","青龙管业","002457","13","宁夏","3/8/2010","3/12/2019","0"
"810","众应互联","002464","13","江苏","31/8/2010","3/12/2019","0"
"811","浙江众成","002522","13","浙江","10/12/2010","3/12/2019","0"
"812","双星新材","002585","13","江苏","2/6/2011","3/12/2019","0"
"813","永高股份","002641","13","浙江","8/12/2011","3/12/2019","0"
"814","顺威股份","002676","13","广东","25/5/2012","3/12/2019","0"
"815","顾地科技","002694","13","湖北","16/8/2012","3/12/2019","0"
